,name,review,preprocessed_review
73,베스트인 시티 부산역,무료로 업그레이드도 해주시고 다 좋았는데화장실 바닥이 미끌미끌 열매를 먹었는지아주 미끄럽고 11시 반쯤 청소하시는 아주머니가문을 갑자기 열어서 좀 많이 당황했습니다위치가 편해서 앞으로도 갈거지만 해당 부분은아쉽네요더보기,무료로 업그레이드도 해주시고 다 좋았는데 화장실 바닥이 미끌미끌 열매를 먹었는지 아주 미끄럽고 11시 반쯤 청소하시는 아주머니가 문을 갑자기 열어서 좀 많이 당황했습니다 위치가 편해서 앞으로도 갈 거지만 해당 부분은 아쉽네요 
74,베스트인 시티 부산역,부산갈때마다 꼭 묵었던 숙소입니다부산에서 막밤을 편히 잘 자고 왔습니다,부산 갈 때마다 꼭 묵었던 숙소입니다 부산에서 막 밤을 편히 잘 자고 왔습니다
75,베스트인 시티 부산역,초량역에서 바로 앞이라 접근성 자체가 참 좋아요 부산역에서도 조금만 걸으면 바로라 새벽에 늦게 부산에 와서 잘 쉬었습니다 가격대비 시설은 괜찮은 것 같습니다 다만 체크아웃이 12인데 9시 30분쯤  노크 한번하고 바로 벌컥 문을 열더니 사람있는거 보고 문닫고 가시거라구요 청소하시는 분이신거 같은데  그 시간에 자고 있다가 너무 놀랬는데 열시반쯤에는 아예 노크도 없이 문을 여시더군요 아니 한번은 그렇다쳐도 두번은 이해가 안됩니다 가격대비 나쁘지 않지만 어이가 없어서 다시 갈지는 모르겠네요 청소하시는 분이 오신지 얼마안되셔서 잘 모르고 그런거 같다고 프런트에서 말씀하셨는데 그정도 교육은 기본인거 같구요 다른분들은 그런 당황함 안 받으셨으면 좋겠네요더보기,초량역에서 바로 앞이라 접근성 자체가 참 좋아요 부산역에서도 조금만 걸으면 바로라 새벽에 늦게 부산에 와서 잘 쉬었습니다  구성비  시설은 괜찮은 것 같습니다 다만 체크아웃이 12인데 9시 30분쯤  노크 한 번하고 바로 벌컥 문을 열더니 사람 있는 거 보고 문 닫고 가시거라고요 청소하시는 분이신 거 같은데  그 시간에 자고 있다가 너무 놀랐는데 열시 반쯤에는 아예 노크도 없이 문을 여시더군요 아니 한 번은 그렇다 쳐도 두 번은 이해가 안 됩니다  구성비  나쁘지 않지만 어이가 없어서 다시 갈지는 모르겠네요 청소하시는 분이 오신지 얼마 안 되셔서 잘 모르고 그런 거 같다고 프런트에서 말씀하셨는데 그 정도 교육은 기본인 거 같고요 다른 분들은 그런 당황함 안 받으셨으면 좋겠네요 
76,베스트인 시티 부산역,1위치  초량역 3번출구에서 걸어서 23분거리2직원  아주친절3방   크기  아주 큼직원분이 업그레이드 해주심   청결도  깨끗함   기타       드레스룸처럼 공간이 따로 있어서 좋았음       옷장  금고  옷걸이 많음4욕실    욕조  2인용 아주 큼   수압  아주 강함   온수  아주 잘나옴5주차   주차타워 사용살짝 불편 다음에 부산가면 다시 투숙 할께요더보기,1위치  초량역 3번 출구에서 걸어서 23분 거리 2직원  아주 친절 3방   크기  아주 큼직원 분이 업그레이드해주심   청결도  깨끗함   기타       드레스룸처럼 공간이 따로 있어서 좋았음       옷장  금고  옷걸이 많음 4욕실    욕조  2인용 아주 큼   수압  아주 강함   온수  아주 잘 나옴 5주 차   주차타워 사용 살짝 불편 다음에 부산 가면 다시 투숙할게요 
77,베스트인 시티 부산역,오전이랑 오후에 계시는 프론트 직원분들도 너무 친절하셨구처음으로 뚜벅이 여행이였는데 전철역 바로 앞이라 너무 편했어요1층에 편의점 있어서 편했구요 전체평점 별 하나 뺀 이유는 2층방이였는데 창문밖이 흡연구역이였어요흡연자였지만 아침에 창문을 삐집고 냄새가 계속 들어오구 중국분들이 그앞에서 계속 시끄럽게 하셔서게다가 2층이다보니 아침시간엔 전층에서 씻으니 하수구냄새 올라왔어요연박하기엔 안좋은 방이랄까 환풍기는 너무 약하고 창문 열기엔 흡연구역이고그점 빼고는 깨끗하고 친절해서 좋아요더보기,오전이랑 오후에 계시는 프런트 직원분들도 너무 친절하셨고 처음으로 뚜벅이 여행이었는데 전철역 바로 앞이라 너무 편했어요 1층에 편의점 있어서 편했고요 전체 평점 별 하나 뺀 이유는 2층 방이였는데 창문 밖이 흡연구역이었어요 흡연자였지만 아침에 창문을 비집고 냄새가 계속 들어오고 중국 분들이 그 앞에서 계속 시끄럽게 하셔서 게다가 2층이다 보니 아침 시간엔 전층에서 씻으니 하수구 냄새 올라왔어요 면박하기엔 안 좋은 방이랄까 환풍기는 너무 약하고 창문 열기엔 흡연구역이고 그 점 빼고는 깨끗하고 친절해서 좋아요 
78,베스트인 시티 부산역,매번 부산출장때마다 잘 이용하고 있습니나,매번 부산 출장 때마다 잘 이용하고 있습니 나
79,베스트인 시티 부산역,감기때문에 급하게 예약했습니다특별히 객실 업그레이드를 해주셨지만업그레이드 된 객실에서도 곰팡이가 심해서 여러번 객실 변경이 되는 과정이 있었습니다그 과정속에서 끝까지 친절한 서비스 마인드에기분 상하는 일 없이 체크인 할 수 있었고객실도 생각보다 아늑해서 편하게 숙박할 수있었습니다더보기,감기 때문에 급하게 예약했습니다 특별히 객실 업그레이드를 해주셨지만 업그레이드된 객실에서도 곰팡이가 심해서 여러 번 객실 변경이 되는 과정이 있었습니다 그 과정 속에서 끝까지 친절한 서비스 마인드에 기분 상하는 일 없이 체크인할 수 있었고 객실도 생각보다 아늑해서 편하게 숙박할 수 있었습니다 
80,베스트인 시티 부산역,방 업그레이드도 잘해주시고 직원들좋아용,방 업그레이드도 잘해주시고 직원들 좋아요
81,베스트인 시티 부산역,매번이용하지만 너무좋아요주변에 먹거리도많이 있구요잘쉬다갑니다,매번 이용하지만 너무 좋아요 주변에 먹거리도 많이 있고요 잘 쉬다 갑니다
82,베스트인 시티 부산역,특가 뜨면 가성비 대비 최고의 호텔인것같아요,특가 뜨면  구성비  대비 최고의 호텔인 것 같아요
83,베스트인 시티 부산역,가격대비 가성비 끝내줍니다올때마다 이용하고싶네요, 구성비   구성비  끝내줍니다 올 때마다 이용하고 싶네요
84,베스트인 시티 부산역,지하철은가까운데 세면용품 로션 면도기가 하나도 구비되지않고 생수도 없네요 벽은 죽은모기로 엉망진창이고 호텔이란게 믿기지않았어요,지하철은 가까운데 세면용품 로션 면도기가 하나도 구비되지 않고 생수도 없네요 벽은 죽은 모기로 엉망진창이고 호텔이란 게 믿기지 않았어요
85,베스트인 시티 부산역,정말좋았습니다다시또 오고싶네요가격대비 참좋은것같아요,정말 좋았습니다 다시 또 오고 싶네요  구성비  참 좋은 것 같아요
86,베스트인 시티 부산역,부산역 가깝고 친절하고 조식도 좋아요,부산역 가깝고 친절하고 조식도 좋아요
87,베스트인 시티 부산역,지하철에서 가까워서 교통이 엄청이 편리하고 제가 가고 싶었던 곳으로 가기 편했어요 ,지하철에서 가까워서 교통이 엄청이 편리하고 제가 가고 싶었던 곳으로 가기 편했어요 
88,베스트인 시티 부산역,프론트에서도 친절하시고 시설도 깔끔하고 방도 업그레이드 시켜주셔서 너무 좋았습니다 스킨이나 로션같은 것들이 없는 것이 좀 아쉬웠네요 ,프런트에서도 친절하시고 시설도 깔끔하고 방도 업그레이드해주셔서 너무 좋았습니다 스킨이나 로션 같은 것들이 없는 것이 좀 아쉬웠네요 
89,베스트인 시티 부산역,침대가 조금 불편했지만 역 바로 앞에있어서 교통이 너무 좋았습니다,침대가 조금 불편했지만 역 바로 앞에 있어서 교통이 너무 좋았습니다
90,베스트인 시티 부산역,좋아요 교통 좋아요 근데 청결좀만더 ,좋아요 교통 좋아요 근데 청결 좀만 더
91,베스트인 시티 부산역,슈퍼싱글 2개 있는 트윈방을 예약했는데 추가요금 없이 2인 침대에 슈퍼싱글 하나로 업그레이드 받았고 장기간 숙박하는 사람 좋게 금고도 있었습니다 깨끗하고 좋긴 했는데 화장실 잠금장치 없고 투명 유리 문에 일부만 시트지로 가려둔 것도 별로였어요 앉거나 일부러 아래쪽이나 위쪽 쳐다보면 다 보여요,슈퍼싱글 2개 있는 트윈방을 예약했는데 추가요금 없이 2인 침대에 슈퍼싱글 하나로 업그레이드 받았고 장기간 숙박하는 사람 좋게 금고도 있었습니다 깨끗하고 좋긴 했는데 화장실 잠금장치 없고 투명 유리 문에 일부만 시트지로 가려둔 것도 별로였어요 앉거나 일부러 아래쪽이나 위쪽 쳐다보면 다 보여요
92,베스트인 시티 부산역,바로앞에 버스정류장에 방 업그레이드까지해주시고 완전친절하고 자유롭게 나가고 들어오기까지 부산 최고의 쉼이었습니다,바로 앞에 버스정류장에 방 업그레이드까지 해주시고 정말 친절하고 자유롭게 나가고 들어오기까지 부산 최고의 쉼이었습니다
93,베스트인 시티 부산역,초량역에서 엄청 가까웠어요생각보다 좁지 않았어요바디워시 샴프 린스 일회용품이 아니라 통에 담겨져있어요냉장고에 머리카락이추가로 주셨던 이불에 머리카락이 있어서 바꿔달라 했는데 그냥 덮으라며 한소리 들었네요더보기,초량역에서 엄청 가까웠어요 생각보다 좁지 않았어 요보 디워 시 샴푸 린스 일회용품이 아니라 통에 담겨있어요 냉장고에 머리카락이 추가로 주셨던 이불에 머리카락이 있어서 바꿔달라 했는데 그냥 덮으라며 한소리 들었네요 
94,베스트인 시티 부산역,룸 업그레이드 서비스 고맙습니다 고급스럽고 깔끔하고 직원분들도 친절하시더군요 너무 잘 쉬었어요,룸 업그레이드 서비스 고맙습니다 고급스럽고 깔끔하고 직원분들도 친절하시더군요 너무 잘 쉬었어요
95,베스트인 시티 부산역,동생들이랑 처음으로 여행가는거여서 숙박 고민 많았는데 숙소도 깨끗하고 1층 프론트에 계신 직원분도 너무 친절해서 좋았어요  3명이서 디럭스 트윈 썼는데 방 크기 적당해용 다음에 부산여행오면 또 이용할거같아요 ,동생들이랑 처음으로 여행 가는 거여서 숙박 고민 많았는데 숙소도 깨끗하고 1층 프런트에 계신 직원분도 너무 친절해서 좋았어요  3명이서 디럭스 트윈 썼는데 방 크기 적당해요 다음에 부산 여행 오면 또 이용할 거 같아요
96,베스트인 시티 부산역,비즈니스 트원으로 했는데 체크인시 더 좋은 방으로 업그레이드 해주셔서 편히 쉬다 갑니다 조식도 값어치 하고 무엇보다 교통편이 너무 좋았습니다,비즈니스 타원으로 했는데 체크인 시 더 좋은 방으로 업그레이드해주셔서 편히 쉬다 갑니다 조식도 값어치 하고 무엇보다 교통 편이 너무 좋았습니다
97,베스트인 시티 부산역,저렴하게 예약했는데 거기에 방도 업그레이드해주시고 정말 가성비 갑입니다초량역 바로 옆이라 전철로도 가깝고 부산역에서 그냥 걸어도 많이 멀지 않아요저렴해서 방이 작을까했는데 방 크기도 좋아요 베스트입니다,저렴하게 예약했는데 거기에 방도 업그레이드해주시고 정말  구성비  갑입니다 초량역 바로 옆이라 전철로도 가깝고 부산역에서 그냥 걸어도 많이 멀지 않아요 저렴해서 방이 작을까 했는데 방 크기도 좋아요 베스트입니다
98,베스트인 시티 부산역,2층 침대가 튼튼해서 좋았지만 내려갈때 무서웠습니다친구는 기숙사 살았던 친구라 괜찮았지만 번거로웠다고 하네요 모텔급 호텔인것 같습니다 욕실문이 고정 되지 않는 유리라 조금 불안했습니다,2층 침대가 튼튼해서 좋았지만 내려갈 때 무서웠습니다 친구는 기숙사 살았던 친구라 괜찮았지만 번거로웠다고 하네요 모텔급 호텔인 것 같습니다 욕실 문이 고정되지 않는 유리라 조금 불안했습니다
99,베스트인 시티 부산역,깨끗하고 역시 좋군요 한가지 샤워후 물이 안 안빠집니다 머리카락 끼지 않았나그것빼고는 다좋아요,깨끗하고 역시 좋군요 한가지 샤워 후 물이 안 안 빠집니다 머리카락 끼지 않았나 그것 빼고는 다 좋아요
100,베스트인 시티 부산역,이층 침대방 썼습니다 깔끔하고 쾌적하고 너무 너무 괜찮습니다 또 프런트 사장님도 친절하셔서 더더욱 좋았습니다 위치도 부산역과 가깝고 지하철역도 가까워서 매우 만족입니다,이층 침대방 썼습니다 깔끔하고 쾌적하고 너무너무 괜찮습니다 또 프런트 사장님도 친절하셔서 더더욱 좋았습니다 위치도 부산역과 가깝고 지하철역도 가까워서 매우 만족입니다
